Item Title,Item Price,Item ID,Number Sold,Brand,Manufacturer Part Number,Reference OE/OEM Number,MPN,Reference
NEW SAAB 9-3 03-12 Rear Right Brake Calipers Solid Type 93172183--OE Quality,29.00,183727844348,4 sold,OE Quality,93172183,"OPEL, 542092, OPEL 5542114, SAAB 93172183",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=28.950000000000284&_udhi=29.000000000000284&_sop=2&_ipg=200
38mm For VW Golf MK5 MK6 Jetta 2004- Rear Brake Calipers | Rear Left 1K0615423J,28.99,173881450666,31 sold,OE QUALITY,"1K0615423A,1K0615423D","1K0 615 423 D, 1K0 615 423 J, 1K0615423A, 1K0615423D, 1K0615423J, BHN317, 1K0 615 423 A",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=28.950000000000284&_udhi=29.000000000000284&_sop=2&_ipg=200
FOR BMW 1 SERIES E81 E87 1.6 2.0 2.0D 2003-2012 REAR ELECTRIC WIPER MOTOR,29.08,174647851747,1 sold,OE QUALITY,"67637199569, 6921959","67636921959, 67637199569,",100868,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=29.050000000000285&_udhi=29.100000000000286&_sop=2&_ipg=200
DISCOVERY 3 & RANGE ROVER SPORT REAR RIGHT AIR SUSPENSION HEIGHT SENSOR LR020161,29.18,174287803203,5 sold,OE Quality,LR020161,"LR020161, LR020161G, RQH500043, RQH500043G",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=29.150000000000286&_udhi=29.200000000000287&_sop=2&_ipg=200
RIGHT SIGNAL Control Module For BMW 3 Series F31 2011-2019 Estate  63117419618,28.15,183811969301,5 sold,OE Quality,BMW 63 11 7 419 620,BMW 63 11 7 419 620,N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=28.150000000000272&_udhi=28.200000000000273&_sop=2&_ipg=200
RESISTOR HEATER CONTROL UNIT 87340114 FOR SAAB 9-3 03-12 ACC RHEOSTAT 87340114,28.20,183709076729,55 sold,OE Quality,"13250114,509896","13250114, 509896, 1808552, 13250114,509896, 13123053",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=28.200000000000273&_udhi=28.250000000000274&_sop=2&_ipg=200
4x PDC Front Rear Parking Sensor BMW E38 E39 E53 X5 66216902182,28.07,183709255763,36 sold,OE QUALITY,66216902182,"66 21 6 902 182, 66 21 8 375 533, 66216902182, 66218375533, Parking Sensor, PDC Sensor",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=28.05000000000027&_udhi=28.10000000000027&_sop=2&_ipg=200
FOR Volvo V50 MW 2004-2012 Estate 2.4 D5 2.4 TDI D3 D4 16X HYDRAULIC LIFTERS,28.05,184226639196,N/A,Unbranded,022109423D,"1133 2 247 722, 1133 2 249 817, 1133 7 548 690, 022109423A,06J109423A",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=28.05000000000027&_udhi=28.10000000000027&_sop=2&_ipg=200
RIGHT SIGNAL Control Module For BMW 3 Series F31 2011-2019 Estate  63117419618,28.15,183811969301,5 sold,OE Quality,BMW 63 11 7 419 620,BMW 63 11 7 419 620,N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=28.10000000000027&_udhi=28.150000000000272&_sop=2&_ipg=200
FOR Volvo V50 MW 2004-2012 Estate 2.4 D5 2.4 TDI D3 D4 16X HYDRAULIC LIFTERS,28.05,184226639196,N/A,Unbranded,022109423D,"1133 2 247 722, 1133 2 249 817, 1133 7 548 690, 022109423A,06J109423A",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=28.00000000000027&_udhi=28.05000000000027&_sop=2&_ipg=200
Brake Caliper Rear Right Driver Side for BMW 1 3 X1 series E82 E87 E90-E93 E84,28.00,184344021386,14 sold,OE QUALITY,"34216768698, 34 21 6 768 698","for BMW 1 3 X1 series E81 E82 E87 E90 E91 E92 E93 E84, Rear Right Driver Side Brake Caliper, 34216768698, 34 21 6 768 698",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=28.00000000000027&_udhi=28.05000000000027&_sop=2&_ipg=200
2PCS INTERCOOLER TURBO HOSE PIPE (UPPER & LOWER) FOR BMW E60 E61 2.5 3.0L Diesel,28.00,174428538232,3 sold,OE QUALITY,"1161 7791664, 7791664,",11617799401,N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=28.00000000000027&_udhi=28.05000000000027&_sop=2&_ipg=200
Black Rear Left Passenger Outer Door Handle for Nissan Pathfinder R51 2005-2012,26.50,184518812272,1 sold,OE Quality,"82607-EA502, 82607 EA502, 82607EA502","82607-EA502, 82607 EA502, 82607EA502, 81074, NI1520105, 82607-ZP60E, 82607ZP60E, 80607-5Z055, 806075Z055",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=27.600000000000264&_udhi=27.650000000000265&_sop=2&_ipg=200
WINCH SOLENOID 12V HEAVY DUTY UPGRADE ALBRIGHT EQUIV/ winch solenoid,27.95,183708077738,19 sold,OE QUALITY,JDF-41X,"12V Winches up to 17,000lb, JDF-41X, JDF41X",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=27.90000000000027&_udhi=27.95000000000027&_sop=2&_ipg=200
64118369805/1147412144 Car HEATER CONTROL VALVE FOR BMW 3 Series E46 5 series X3,27.00,174171726603,3 sold,OE quality,"64118369805,64 11 8 369 805,1147412144","64 11 8 369 805, 64118369805, 1147412144",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=28.10000000000027&_udhi=28.150000000000272&_sop=2&_ipg=200
REPLACEMENT Fit VOLVO INBOARD STERNDRIVE AQ280DP 290DP BELLOW 876294,27.95,184023481321,1 sold,OE quality,876294,Volvo 876294,N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=27.90000000000027&_udhi=27.95000000000027&_sop=2&_ipg=200
2x For BMW E39 E46 E90 E61 E53 E85 Xenon Headlamp Level Sensor 37141093697,27.90,174612703502,N/A,OE QUALITY,"37140141444, 37141093697","37140141444, 37141093697, XR840091, 37 14 1 093 697, 37 14 1 093 699, 37 14 6 778 811, 37 14 6 784 696, 37 14 0 141 444, 37141093699, 37146778811, 37146784696",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=27.90000000000027&_udhi=27.95000000000027&_sop=2&_ipg=200
EGR Valve Cooling Pipe & Gasket Fits Vauxhall Astra Zafira Saab 9-3 9-5 55202704,27.90,183969139879,15 sold,OE Quality,55202704,55202704,N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=27.90000000000027&_udhi=27.95000000000027&_sop=2&_ipg=200
FOR MERCEDES-BENZ E-CLASS W210 S210 ENGINE COOLING COOLANT WATER PUMP 1112000401,27.90,174359195183,N/A,OE Quality,"1112000401, 1112004001, 1112000701, 1112002301","1112000401, 1112004001, 1112000701, 1112002301, 1112010080, 1112010301, 1112010401, 1612701380, 1612003501, 1612003701, A1112000401, 1629A011A, A1112004001, A1112000701, A1112002301, 1472120, A1112010080, A1112010301, A1112010401, 1312172, A1612701380, A1612003501, A1612003701, AW9314, 111 200 04 01, 111 200 40 01, 111 200 07 01, 571529, 111 200 23 01, 111 201 00 80, 111 201 03 01, 252504, 111 201 04 01, 161 270 13 80, 161 200 35 01, 231722, 161 200 37 01, A 111 200 04 01, A 111 200 40 01, A 111 200 07 01, A 111 200 23 01, A 111 201 00 80, A 111 201 03 01, A 111 201 04 01, A 161 270 13 80, A 161 200 35 01, A 161 200 37 01, 111200400180, 12494253, 39060, WP9060, WP-9060, 9314, PA6808, PA 6808, PA-6808, 251443, 2514430, WP1767, M200, M-200, 05377, 1443, P188, 10 15 0018, 10150018, WPO-010, WP-O010, PA582, 10582, 24-0582, 81499, 85-2980, 980433, 8MP376800241, WP7086, WP372, 111200041, 852690, 5 07 27 23/9, 5072723/9, 65188, 5 07 07 09/Q, 5070709/Q, MSW003, 376 800-241, 8MP 376 800-241, 376 800-244, 8MP 376 800-244, DD1643, 491391B, ADG09130, CP2886, EWP046, 16120-03701, WP6145, BWP1658, QCP3105, PA715, VKPC 88622, VKPC88622, 330345, 5583323, 05377, 5377, FWP1658, FWP 1658, WP0295, V30-50012-1, AQ-1378, 506306, A310079, A310079P, WPMS 003, T3118, 20713, V30-50012, ACWP1038, 10 15 0018, 33-0269, 02.19.154, 65188, 0.060531, 4509-0007-SX, 312024, 8600 23001, 824-582, 400 406",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=27.90000000000027&_udhi=27.95000000000027&_sop=2&_ipg=200
Rear R Boot Tailgate Gas Strut Spring for Porsche Cayenne 955 9PA 95551255007,27.94,184263950468,1 sold,OE Quality,95551255007,"95551255007, 95551255005, 7L5827550H, 7L5827550J, 95551255001, 95551255002, 95551255004, 95551255006, 024054, 034403, 45-0030, V450030, 29269",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=27.90000000000027&_udhi=27.95000000000027&_sop=2&_ipg=200
"Top Strut Mounting Front Volvo S60 I S80 I V70 I,II,III XC90 I 30683637,30714968",27.30,183713816940,1 sold,O.E quality,"30683637,8634457,30714968","3546238,8646713,9173203,9461728,30645252",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=27.30000000000026&_udhi=27.35000000000026&_sop=2&_ipg=200
2 PCS For LAND ROVER FREELANDER 98-06 TD4  CENTRE PROPSHAFT BEARING #TOQ000040,26.40,183709070439,72 sold,OE Quality,"TOQ000040,TOQ100010","TOQ000040, TOQ100010",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=27.500000000000263&_udhi=27.550000000000264&_sop=2&_ipg=200
1697303 31297941 Headlamp Control Module for Ford C-MAX KUGA II Mondeo V Volvo,27.37,174258429590,N/A,OE quality,"1697303,22840414,31297941,89089352","FORD 1697303, GM 22840414, VOLVO 31297941, VALEO 89089352, JAGUAR C2D5271, LAND ROVER LR014114",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=27.35000000000026&_udhi=27.40000000000026&_sop=2&_ipg=200
1*WATER PUMP+1*Timing Belt Tensioner+1*Timing Belt for BMW 3 5 Series Brandnew,27.55,174040536936,N/A,OE quality,"11 51 1 719 836,11511719836","WATER PUMP：, 11 51 9 070 759，11519070759, 11 51 1 722 684，11511722684, 11 51 1 720 609，11511720609, 11 51 1 719 836，11511719836, 9070759, 1720609, 1719836, 11519070758, Timing Belt Tensioner：, 11 31 1 272 424，11311272424, 11 31 1 711 153，11311711153, 11 31 1 468 743，11311468743, Timing Belt：, 11 31 1 711 081，11311711081, 11 31 1 711 082，11311711082, 11 31 1 713 361，11311713361","11 51 1 722 684,11511722684",https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=27.500000000000263&_udhi=27.550000000000264&_sop=2&_ipg=200
Exhaust Gas Temperature Sensor For Audi VW Seat Skoda 1.6 1.9 2.0 TDI 03L906088N,27.55,184323801662,8 sold,OE QUALITY,03L906088AJ 03L906088N,"03L 906 088 AJ, 03L 906 088 N, 03L906088AJ, 82.116, 03L906088N, 7451928, 11928, 27320003, 273-20003, LGS6028, 0894003",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=27.500000000000263&_udhi=27.550000000000264&_sop=2&_ipg=200
"Latch Hood Lid Lock FOR Audi A6 R8 RS6 2.0 2.7TDI 4F5,C6 4F0823509A 4F0823480B",26.22,174692236001,N/A,OE Quality,4F0823509  4F0823509A  4F0823480B,"4F0823509, 4F0823509A, 4F0823480B, 4F0 823 509, 4F0 823 509 A, 4F0 823 480 B",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=27.30000000000026&_udhi=27.35000000000026&_sop=2&_ipg=200
Rear Left Brake Caliper for Vauxhall Astra Zafira Combo Meriva 93186062 93179158,27.50,184106352242,N/A,OE Quality,"542096, 5542465, 93186062, 93179158, 93168711","542096, 542126, 542409, 5542465, 5 42 096, 220673, 5 42 126, 5 42 409, 55 42 465, 93186062, 93179158, 93168711, 93 186 062, 93 179 158, 93 168 711, LCA187, LCA221, 24.3387-1701.7, 24338717017, 694451, 694451B, 0 986 473 258, 0986473258, 0 986 476 258, 0986476258, 0 986 47A 258, ET2197, 098647A258, CA2181, F 59 140, F59140, 343270, 521521, 384510, 2136233, BHN 315 E, BHN315E, 54890, 403270, 313061, TCA2999, BC8929, BC2103, RX 389851 A0, RX389851A0, RS 389851 A0, RS389851A0, 8AC 355 383-591, 8AN 355 440-811, 8AC355383591, 8AN355440811, DC73270, BC53270, FCL694451, 86-0815-000, 860815000",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=27.450000000000262&_udhi=27.500000000000263&_sop=2&_ipg=200
Rear Left Brake Caliper for Vauxhall Astra Zafira Combo Meriva 93186062 93179158,27.50,184106352242,N/A,OE Quality,"542096, 5542465, 93186062, 93179158, 93168711","542096, 542126, 542409, 5542465, 5 42 096, 220673, 5 42 126, 5 42 409, 55 42 465, 93186062, 93179158, 93168711, 93 186 062, 93 179 158, 93 168 711, LCA187, LCA221, 24.3387-1701.7, 24338717017, 694451, 694451B, 0 986 473 258, 0986473258, 0 986 476 258, 0986476258, 0 986 47A 258, ET2197, 098647A258, CA2181, F 59 140, F59140, 343270, 521521, 384510, 2136233, BHN 315 E, BHN315E, 54890, 403270, 313061, TCA2999, BC8929, BC2103, RX 389851 A0, RX389851A0, RS 389851 A0, RS389851A0, 8AC 355 383-591, 8AN 355 440-811, 8AC355383591, 8AN355440811, DC73270, BC53270, FCL694451, 86-0815-000, 860815000",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=27.500000000000263&_udhi=27.550000000000264&_sop=2&_ipg=200
"EGR Valve for VW Lupo(6X1, 6E1) & Polo(6N2) Seat Ibiza II & Arosa 98-05 ALD -AB",27.59,174355656586,N/A,OE Quality,030131503F,"030131503F, e100650",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=27.550000000000264&_udhi=27.600000000000264&_sop=2&_ipg=200
1*WATER PUMP+1*Timing Belt Tensioner+1*Timing Belt for BMW 3 5 Series Brandnew,27.55,174040536936,N/A,OE quality,"11 51 1 719 836,11511719836","WATER PUMP：, 11 51 9 070 759，11519070759, 11 51 1 722 684，11511722684, 11 51 1 720 609，11511720609, 11 51 1 719 836，11511719836, 9070759, 1720609, 1719836, 11519070758, Timing Belt Tensioner：, 11 31 1 272 424，11311272424, 11 31 1 711 153，11311711153, 11 31 1 468 743，11311468743, Timing Belt：, 11 31 1 711 081，11311711081, 11 31 1 711 082，11311711082, 11 31 1 713 361，11311713361","11 51 1 722 684,11511722684",https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=27.550000000000264&_udhi=27.600000000000264&_sop=2&_ipg=200
Exhaust Gas Temperature Sensor For Audi VW Seat Skoda 1.6 1.9 2.0 TDI 03L906088N,27.55,184323801662,8 sold,OE QUALITY,03L906088AJ 03L906088N,"03L 906 088 AJ, 03L 906 088 N, 03L906088AJ, 82.116, 03L906088N, 7451928, 11928, 27320003, 273-20003, LGS6028, 0894003",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=27.550000000000264&_udhi=27.600000000000264&_sop=2&_ipg=200
Black Rear Right Drivers Outer Door Handle for Nissan Pathfinder R51 2005-2012,26.50,174503499885,2 sold,OE Quality,"82606-EA502, 82606 EA502, 82606EA502","82606-EA502, 82606 EA502, 82606EA502, 82606ZP60E, 80606-5Z055, 806065Z055, 81075, NI1521105, 82606-ZP60E",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=27.550000000000264&_udhi=27.600000000000264&_sop=2&_ipg=200
Black Rear Left Passenger Outer Door Handle for Nissan Pathfinder R51 2005-2012,26.50,184518812272,1 sold,OE Quality,"82607-EA502, 82607 EA502, 82607EA502","82607-EA502, 82607 EA502, 82607EA502, 81074, NI1520105, 82607-ZP60E, 82607ZP60E, 80607-5Z055, 806075Z055",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=27.550000000000264&_udhi=27.600000000000264&_sop=2&_ipg=200
Rear Right  Brake Caliper for BMW 03-09 Z4 E85 E86 98-05 3 Series,27.70,174265529286,2 sold,OE quality,"34211165034, 34216758136","34211165034, 34216758136, BMW 34 21 6 758 136, 34 21 1 165 034",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=27.650000000000265&_udhi=27.700000000000266&_sop=2&_ipg=200
2 PCS For LAND ROVER FREELANDER 98-06 TD4  CENTRE PROPSHAFT BEARING #TOQ000040,26.40,183709070439,72 sold,OE Quality,"TOQ000040,TOQ100010","TOQ000040, TOQ100010",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=27.450000000000262&_udhi=27.500000000000263&_sop=2&_ipg=200
Air Intake Maniford for Audi A3 TT Sportback VW CC EOS Beetle GTI Jetta 2.0TSI,27.70,173816601092,2 sold,OE QUALITY,"06J133185BM,06J133201G","06J 133 201 BD, 06J 133 201 AS, 06J 133 201 AL, 06J133201BD, 06J133201AS, 06J133201AL, 06J 133 201 G,  06J 133 185 BN, 06J133201G,  06J133185BN, 06J 133 185 DE , 06J 133 185 BM , 06J 133 201 DF, 06J133185DE , 06J133185BM , 06J133201DF",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=27.650000000000265&_udhi=27.700000000000266&_sop=2&_ipg=200
WINCH SOLENOID 12V HEAVY DUTY UPGRADE ALBRIGHT EQUIV/ winch solenoid,27.95,183708077738,19 sold,OE QUALITY,JDF-41X,"12V Winches up to 17,000lb, JDF-41X, JDF41X",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=27.95000000000027&_udhi=28.00000000000027&_sop=2&_ipg=200
Xenon Ballast Unit Curve Light Modul AFS BMW E60 E61 7934836 7934171 7189312 NEW,27.66,174421443651,4 sold,OE Quality,"63 12 7 189 312,63127189312","63 12 7 189 312, 63, 12 7 189 312, 63127189312, 27189312, 63 12 7 934 836, 63127934836, 27934836, 63 12 7 934 171, 63127934171, 27934171, 63 12 7 930 650, 63127930650, 27930650, 63 12 7 941 634, 63127941634, 63126939069, 6939069, 63126930650, 6930650, 63126941634, 6941634, 7 189 312, 7189312, 633.61.920.99, 6336192099, 7 189 312 = 633.61.920.99",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=27.650000000000265&_udhi=27.700000000000266&_sop=2&_ipg=200
For Audi Q7 Touareg Cayenne Air Suspension Risidual Pressure Valve--5pc,27.71,183990671949,N/A,OE QUALITY,7L0616813B,"7L0616813, 7L0 616 813, 7L0616813B",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=27.700000000000266&_udhi=27.750000000000266&_sop=2&_ipg=200
Rear Right  Brake Caliper for BMW 03-09 Z4 E85 E86 98-05 3 Series,27.70,174265529286,2 sold,OE quality,"34211165034, 34216758136","34211165034, 34216758136, BMW 34 21 6 758 136, 34 21 1 165 034",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=27.700000000000266&_udhi=27.750000000000266&_sop=2&_ipg=200
Brake Caliper Rear Right Driver Side for BMW 1 3 X1 series E82 E87 E90-E93 E84,28.00,184344021386,14 sold,OE QUALITY,"34216768698, 34 21 6 768 698","for BMW 1 3 X1 series E81 E82 E87 E90 E91 E92 E93 E84, Rear Right Driver Side Brake Caliper, 34216768698, 34 21 6 768 698",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=27.95000000000027&_udhi=28.00000000000027&_sop=2&_ipg=200
2PCS INTERCOOLER TURBO HOSE PIPE (UPPER & LOWER) FOR BMW E60 E61 2.5 3.0L Diesel,28.00,174428538232,3 sold,OE QUALITY,"1161 7791664, 7791664,",11617799401,N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=27.95000000000027&_udhi=28.00000000000027&_sop=2&_ipg=200
For Land Rover Series & Defender Retractable Inertia Seat Belt Brandnew,28.00,184612395273,1 sold,OE quality,006-614,006-614,N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=27.95000000000027&_udhi=28.00000000000027&_sop=2&_ipg=200
"Belt Tensioner Pulley For Audi Seat Skoda VW 1.6 1.8 2.0 06A903315D,06A903315E",27.97,183837823316,41 sold,OE QUALITY,"06A903315D,06A903315E","AUDI: 06A903315D, AUDI: 06A903315E, SEAT: 06A903315D, SEAT: 06A903315E, SKODA: 06A903315D, SKODA: 06A903315E, VW: 06A903315D, VW: 06A903315E, AUTEX: 601086, BREDA LORETT: CR 3141, BTA: E2W5444BTA, CONTITECH: V55444, CONTITECH: V85542, DAYCO: APV2241, INA: 531 0288 30, INA: 533 0076 30, INA: F-235782, V-Ribbed Alternator Auxiliary Drive Fan Belt, Tensioner Deflection Guide Pulley PullY",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=27.95000000000027&_udhi=28.00000000000027&_sop=2&_ipg=200
Right Engine Mount For Ford Focus II (05-12) 2.5 Kuga I (08-12) 2.5 31262676,27.80,184677388374,N/A,OE quality,31262676 1509976,31262676 1509976,N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=27.750000000000266&_udhi=27.800000000000267&_sop=2&_ipg=200
1343577 Repair Kit Bonnet Hood Latch Replacement for Ford Focus MK2,26.68,184357003745,1 sold,N/A,N/A,N/A,N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=27.750000000000266&_udhi=27.800000000000267&_sop=2&_ipg=200
Oxygen Sensor 0015427318 12153369 For Mercedes-Benz T1 Autobianchi Y10 1989-1995,26.56,184252640355,N/A,OE Quality,"0015427318,9191257046,0258104002","0015427318,9191257046,0258104002, 001 542 73 18,919 125 70 46,0 258 104 002, A 001 542 73 18,A 919 125 70 46,A 025 810 40 02, 12153369",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=27.650000000000265&_udhi=27.700000000000266&_sop=2&_ipg=200
Oil Pump for Audi A4 A6 2.4 / 2.6 / 2.7 / 2.8 VW Passat Skoda Superb 2.8 V6 New,27.82,173816893878,3 sold,OE Quality,"078115105A, 078115105D","078115105A, 078115105D, 078198025, 058198217, 058109229B",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=27.800000000000267&_udhi=27.850000000000268&_sop=2&_ipg=200
Right Engine Mount For Ford Focus II (05-12) 2.5 Kuga I (08-12) 2.5 31262676,27.80,184677388374,N/A,OE quality,31262676 1509976,31262676 1509976,N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=27.800000000000267&_udhi=27.850000000000268&_sop=2&_ipg=200
33326774796 Track Control Arm Left/Right Upper Rear Axle for BMW X5 E53 Brandnew,26.82,174141746970,6 sold,OE quality,33 32 6 774 796，33326774796,"BMW 33321095414, BMW 33326768269, BMW 33326770742, BMW 33326774796, BMW 33 32 1 095 414, BMW 33 32 6 768 269, BMW 33 32 6 770 742, BMW 33 32 6 774 796",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=27.90000000000027&_udhi=27.95000000000027&_sop=2&_ipg=200
Air Intake Maniford for Audi A3 TT Sportback VW CC EOS Beetle GTI Jetta 2.0TSI,27.70,173816601092,2 sold,OE QUALITY,"06J133185BM,06J133201G","06J 133 201 BD, 06J 133 201 AS, 06J 133 201 AL, 06J133201BD, 06J133201AS, 06J133201AL, 06J 133 201 G,  06J 133 185 BN, 06J133201G,  06J133185BN, 06J 133 185 DE , 06J 133 185 BM , 06J 133 201 DF, 06J133185DE , 06J133185BM , 06J133201DF",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=27.700000000000266&_udhi=27.750000000000266&_sop=2&_ipg=200
REPLACEMENT Fit VOLVO INBOARD STERNDRIVE AQ280DP 290DP BELLOW 876294,27.95,184023481321,1 sold,OE quality,876294,Volvo 876294,N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=27.95000000000027&_udhi=28.00000000000027&_sop=2&_ipg=200
EGR Valve Cooling Pipe & Gasket Fits Vauxhall Astra Zafira Saab 9-3 9-5 55202704,27.90,183969139879,15 sold,OE Quality,55202704,55202704,N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=27.850000000000268&_udhi=27.90000000000027&_sop=2&_ipg=200
For Land Rover Series & Defender Retractable Inertia Seat Belt Brandnew,28.00,184612395273,1 sold,OE quality,006-614,006-614,N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=28.00000000000027&_udhi=28.05000000000027&_sop=2&_ipg=200
8*Exhaust Valves Fit for Mini Cooper S R56 N14 OE#11347547187 Turbo New,26.52,183730631057,12 sold,OE Quality,"11347547187,11 34 7 547 187","11347547187,11 34 7 547 187",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=27.600000000000264&_udhi=27.650000000000265&_sop=2&_ipg=200
